date,open,high,low,close,volume
2022-04-01,363.31,389.61,384.21,377.35,27675.76730414
2022-04-02,370.26,383.05,377.41,373.15,17450.13536865
2022-04-03,368.31,381.3,373.03,378.78,14836.69582979
2022-04-04,362.68,379.64,378.85,376.11,22639.41113451
2022-04-05,365.0,382.25,376.2,365.33,15239.94636522
2022-04-06,329.18,368.22,365.3,331.0,27595.04643415
2022-04-07,326.06,339.92,330.8,336.09,18117.35647431
2022-04-08,320.74,338.67,335.86,323.38,15576.28182261
2022-04-09,321.51,327.81,323.22,326.08,7636.40690538
2022-04-10,318.41,332.59,326.34,319.95,12985.82004988
2022-04-11,290.84,321.04,319.84,294.92,19798.2497267
2022-04-12,293.32,307.5,294.85,304.99,16634.21519264
2022-04-13,301.26,349.22,304.99,341.13,50422.62994807
2022-04-14,332.64,353.34,341.2,337.51,29008.7245182
2022-04-15,333.38,345.02,337.51,340.95,18344.60630653
2022-04-16,338.9,347.61,340.96,342.9,9337.82216399
2022-04-17,327.44,348.79,342.91,328.18,13130.88639945
2022-04-18,312.9,341.0,328.04,340.48,20077.32469962
2022-04-19,332.56,343.1,340.5,340.62,13774.84669889
2022-04-20,329.0,344.89,340.47,330.55,16553.01077742
2022-04-21,311.2,345.81,330.83,315.67,17165.9582446
2022-04-22,314.23,334.67,315.47,321.19,17847.95390248
2022-04-23,311.18,324.25,321.16,312.68,7117.7793358
2022-04-24,307.18,315.07,312.58,307.63,8175.77265245
2022-04-25,299.83,315.77,307.69,314.56,20359.87660666
2022-04-26,291.43,321.95,314.57,296.43,23929.24962277
2022-04-27,293.77,309.48,295.85,307.27,14263.18121362
2022-04-28,303.29,312.59,307.31,306.57,18203.6777105
2022-04-29,290.83,309.01,306.49,294.87,17893.4339565
2022-04-30,267.76,298.2,294.92,277.83,19272.85724776
2022-05-01,272.53,287.85,277.79,284.18,14272.98059439
2022-05-02,279.74,291.01,283.88,285.05,16009.4342736
2022-05-03,275.75,289.69,285.13,279.35,12810.27239236
2022-05-04,278.17,299.99,279.34,299.99,16011.4000694
2022-05-05,272.23,302.55,299.99,277.17,15951.53594522
2022-05-06,265.51,277.91,277.12,274.81,15303.32528298
2022-05-07,263.47,277.42,274.75,267.87,8576.64737919
2022-05-08,259.82,269.78,267.96,261.75,12989.93323678
2022-05-09,215.07,266.47,261.91,217.92,35980.55254593
2022-05-10,210.5,244.28,217.73,231.66,42559.99449883
2022-05-11,183.13,249.91,231.6,193.96,62796.4751722
2022-05-12,150.0,226.27,193.93,193.69,150167.73650931
2022-05-13,191.24,221.54,193.6,201.88,63305.74315536
2022-05-14,186.28,236.91,202.29,208.47,62657.62015419
2022-05-15,202.24,215.89,208.47,214.55,37695.7437238
2022-05-16,195.83,214.66,214.6,197.37,25548.4737012
2022-05-17,194.43,214.87,197.41,206.73,36149.41393548
2022-05-18,185.55,208.95,206.61,186.73,18872.56228188
2022-05-19,180.5,198.8,186.67,196.24,26623.14078938
2022-05-20,185.92,200.34,196.3,189.86,24180.44551647
2022-05-21,186.42,195.53,189.77,192.01,12006.79589642
2022-05-22,190.04,202.16,192.44,197.72,16032.98816239
2022-05-23,188.76,208.01,197.55,191.72,22732.20135156
2022-05-24,183.15,197.22,191.76,195.37,18375.51822407
2022-05-25,188.94,201.24,195.29,190.03,22927.14215352
2022-05-26,172.21,192.67,190.0,179.2,29933.82031752
2022-05-27,171.43,184.77,179.1,174.68,31693.35550184
2022-05-28,172.76,180.49,174.63,178.55,10902.96463135
2022-05-29,175.32,186.21,178.57,184.88,15743.02742721
2022-05-30,184.35,199.28,185.15,196.88,20947.12007204
2022-05-31,191.43,207.31,196.78,204.51,43307.61959678
